SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
0.006608182327954014,0.0021067943966213143,0.012049452044939457,0.04057646836431883
0.0032244501648739377,0.0017263072609170482,-0.0014087293885890473,0.014900777182699
0.01413112361044244,0.010304303195228348,0.01515325391820954,0.017856813783518888
-0.0034423076444611844,-0.004860645264483932,0.006745932011709589,0.00320584353729525
0.005783832400213518,0.006760348667295579,0.0032723509115346605,0.022681416127799503
-0.0010893980202152378,-0.003780892789463919,0.0031505468248917983,0.012117307767075092
0.003381845582534737,0.006359086351701127,0.0033759356929998767,-0.00636458045376731
0.0021903384835291195,0.004682031507891704,0.0016277045898183131,7.692369106360175e-06
0.0,0.0,0.0,0.0
-0.00038860200904544673,3.706233194344932e-06,0.0011797329922946798,0.004218516469581379
0.0016825581595980574,-0.005443744907876913,-0.010322597157094604,-0.0036129380355979243
0.004271463356509964,0.0100807393468072,0.009055466617081677,0.010648539511324051
-0.0074705865009220265,-0.0071025807957972855,-0.016162738200895862,0.0112002151446271
-0.012023343589619984,-0.007406779346134763,-0.018869471822888676,-0.015716052416417492
0.00800342769061668,0.0072543415701431515,0.012094497271673,0.022916850939401327
-0.011234283923512112,-0.002762758905692886,-0.009607941253265584,-0.011713181614380952
-0.00335099101276648,-0.003540144613345397,-0.0008119593659281499,-0.000835182083885444
-0.0037917447239160795,-0.0038401801800457274,-0.00943188173543863,-0.014748960726263085
0.0004733786388644301,0.0029771205604953717,0.0005942200925348473,-0.0005097216878294786
-0.01555387954997356,-0.008344656901489,-0.017980689356246304,-0.034280477810095134
-0.004105289098556897,-0.00015173125128253862,0.012145951158309076,0.0047631813699455785
0.011163635468455224,0.0075871225802572875,0.013456848081525141,0.009111587694889732
0.010686283909682182,0.005379310246948821,0.013326593361308923,0.024483909473707488
-0.008055648145420813,-0.0056036637738238184,-0.013551781142228214,-0.0053767750450915966
-0.004021636650928473,-0.005681266535382812,-0.016062921435576527,-0.011612440112639844
0.005315768891918982,0.004494523451032073,0.015592662881435569,-0.0017649029677012649
0.00550856991935933,0.0038824160749246772,0.017028394089815938,0.0015585853863333554
0.008939466117603434,0.008066377107114775,0.01859602259911664,0.010676734343811443
0.000528936533642943,-0.00047964925669163877,-0.005401083438984822,-0.0025350380089897984
-0.004882765093333519,-0.006346525510985579,-0.005517685511962078,-0.010758565283602972
0.0082873320236021,0.00636636888235631,0.01443576405698499,0.012741120379774484
-0.009673964647741172,-0.0034956161225720983,-0.010775180878617173,-0.014944889618230373
-0.0025840779527201985,-0.003237239520782586,-0.010973936245886272,-0.006501792617308211
-0.01326314809230822,-0.006037349056759789,-0.006017317835758762,-0.04318992097452279
-0.0003978499074160924,0.002241789592507759,0.006797846939328389,-0.0029600131284786
-0.011557802331501277,-0.006955197861154949,-0.0033492292463385143,0.017757781489261992
-0.020495339458921014,-0.007166956176819394,-0.02132374698769468,-0.033944410842502215
-0.008148967929308859,-0.008306974184606575,-0.0100710526701977,-0.017584669399065892
-0.005271563007248514,-0.0014799406245900038,0.0116993853440408,-0.003926502796956721
0.002875286288517964,0.0007026002056103043,0.010685180123224614,0.018388564544148608
-0.02227825953113549,-0.014761785267097816,-0.030348789202566118,-0.050611684837002964
0.012925830221708123,0.012862651186675844,0.003901905806158679,0.015141171217888829
-0.018822824961870818,-0.009387306907218451,-0.020972233525462958,-0.02799831843010947
0.0,0.0,0.0,0.0
-0.008979176625906748,-0.005699768746263545,0.008740476544669917,0.00834848753517492
-0.0075514126549584,0.0005640122011685289,0.007992994486910598,-0.012271890781095474
0.008035515018994355,0.002367664601808705,0.019820959864549348,-0.008080041328043408
0.01820761444076391,0.01009818814738428,0.019629006449109143,0.014578037060370754
-0.016316812800425406,-0.006365398735864947,-0.008262493201190546,-0.019433380509044532
0.015853884217806424,0.0075786929632841735,0.02174642218532896,-0.002146621117658176
-0.009783785284170676,-0.009412008294334528,-0.0026027347609381968,-0.04412210386769888
-0.0009437190933035967,-0.009618869883760815,0.0011948853831031947,0.006963993055898232
0.020814895206838102,0.011936297823765152,0.02568203766000221,0.015365969077963724
0.0011070174394050003,0.003331031001332585,-0.009244904421877307,0.001743871004827202
-0.017924711794529702,-0.009350856184595524,-0.015570796947743768,-0.030383155128850706
0.003870461426249694,0.0017817559218484824,-0.009526026131964072,-0.007390692775779639
0.008024946946356248,0.0003455866133024177,-0.006527596289731319,0.013606193704686742
-0.01822816694352813,-0.005381838883733003,-0.017520712604408684,-0.06650540135670667
-0.026450929622062747,-0.01807468766909748,-0.02230193005029524,-0.01969686081562505
-0.005715164067641275,0.0011156937834748692,0.0026459229077926416,-0.00024234575002424208
0.002316694885656334,0.003364959329028583,0.007319914339846356,0.015840220712250552
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.021758653342390574,0.013462976281961579,0.008260372392042914,0.04836610857492185
0.019217694241066896,0.016533546153424394,0.024427284533712342,0.030453047373760974
-0.003321489111964837,-0.011458415085432216,-0.008407095781313267,-0.020017981097494756
0.0013133586925917484,-0.0037532803917841306,-0.00023055737611710206,0.0025725335441373343
0.0171285601546185,0.011408934642269886,0.0028886561423562274,0.020310384050441943
-0.009970246762023629,-0.0007766117721473843,-0.00820609076332135,-0.022989079259534084
0.006225516666053643,0.0008327547104729495,0.002488915172225159,0.0121321396966938
0.008691130121511126,0.014958124360212375,0.02239565779507924,-0.011996734264259068
0.0034799991937695123,0.002173846359112108,0.026420922421727996,0.008685145549796934
-0.0073708476560825345,-0.01597191234307871,-0.007554188168658826,-0.0019773118923152033
0.016905862529351445,0.00973502737672427,0.01263378441359708,0.03016392710970428
0.005056868035450579,0.0021881395278267046,-0.00033807368689819933,7.273988391620634e-05
0.0012305726283681204,-0.0029798492458547048,0.002121857376878644,-0.005008508837568093
0.00418335703368844,-0.0038876366468891814,-0.0006707110405643758,0.022272164752466184
0.005660870445602262,0.00862321068992622,-0.006536817819289832,-0.013451825592426636
-0.01750845392258682,-0.011011396452427102,-0.006303000092553357,-0.0043508966032220755
0.005793885143833499,0.009729151758868905,0.004657037111790219,0.007992729173773583
-0.00389455648707715,-0.0003112870621647668,-0.004456508495343403,-0.004563715126337131
0.01903777688964925,0.015285068952926029,0.010857811704318321,0.027820305298719598
-0.005807188739910263,-0.003377257391661725,0.005121031386205344,-0.001028685516212935
-0.013791906070086846,-0.0228754383817914,0.0007480030364910295,-0.011230743251396393
0.006176907062249493,-0.0073247380639731565,0.01058575535836237,0.014686640044794919
0.0017941579238094363,-0.00874103977685392,0.0032324167457926656,-0.0038166665168318788
0.0021265873356211,0.0006540950574358549,-0.004215522149350948,0.008378715846593776
0.0013711069970732126,0.007469001106202633,-0.00711074012208912,0.004221900288363223
-0.004525724983084456,0.005903967461847293,-0.0019204501317549028,-0.003169261005574131
-0.009990518528636305,-0.005828893527134339,0.0011381842140905096,-0.010514427582253516
-0.0002867120746384844,0.0002190992102995004,-0.004481540104161463,-0.0044591734793774105
-0.0030643094142626115,-0.00470690518203154,0.011617281287847224,-0.00036479506440134646
0.008985405902530497,0.011124467200583688,0.012916849568494149,0.018896308632984526
0.0028208280372634675,-0.0016692640623439114,0.002588124374719003,0.008359607174621475
-0.0009249940641816725,-0.003510449972507712,-0.0024395571904852753,-0.0017085856077998507
0.003275379634022801,0.007024010699341776,0.005527045065269132,0.013311262000912816
-0.003574320168184375,0.0029676783852279343,-0.003513714627500719,-0.005376619862118348
-0.009667909070622205,-0.02268910289133497,-0.01046057008321877,-0.004369920589068044
0.008819401023869355,0.01803944353751308,0.005895946289570242,0.0065832216730499216
-0.00940169551514458,-0.004248591266485469,-0.011561601358349828,-0.007112992175216548
0.003901574852940737,-0.0053147526344206044,0.009590960182162656,0.0022176079552160832
-0.00583102943552749,-0.009683372885724184,-0.005430750550990293,0.0037147798596868227
0.006013259686329375,-0.0035761122603760187,0.006784412988310118,0.023829151744722887
0.012289413906366288,0.005596572246581832,-0.0043224926879166245,0.02753213298858004
0.000606495050538669,-0.0022040669420415604,-0.0020966532868552656,0.0005654676295347992
-0.002370025719979907,-0.0010452792883982598,0.0071549136991237985,0.0071604573980954545
0.007066815233812251,0.005772799947748153,0.00460810131689815,-0.008639801863611463
0.003919927938036638,0.009115507867141435,0.001912746280488209,-0.0365152605973077
0.002563523938495793,0.000960980352443519,-0.0027804284511133703,0.006317437148658511
-0.0005453620729092278,0.006034894451984575,-0.012476794843496621,-0.008507644343830334
0.0051609595976125355,0.0008921607288487898,0.011491016535411623,-0.001503478544461534
-0.010636874802311458,-0.01704739245250142,0.0050784564602568425,-0.014188557986163362
0.002614442137381268,-0.003782852246441593,0.0013611276676075426,-0.016556912575783178
0.0016943559371289665,0.0006568054895850218,0.004552151584403807,0.002909507890388463
-0.005115166461696186,-0.00999554839586536,-0.007945956164526534,0.0002820307523960785
-0.009058429747901386,-0.006856352381748532,-0.005840948214794195,-0.0010410715899730194
0.0042269001014076935,0.0015840666111854864,0.014011038772253182,0.002750569145272275
-0.008875532577072076,0.0014204066898175773,-0.010383581970840884,-0.01970927240733833
-0.0070719083120668325,-0.009152156050060143,0.009203088454748707,-0.00896886018459453
0.0014953551656669006,-0.005276859886237717,0.02575978815012148,0.00030109553187429583
-0.007515538471221106,-0.023791933109511887,0.008882507533384043,-0.001711412318632033
-0.0002406718407468311,0.016252386993219847,0.002431555958092746,-0.01620656752709371
0.009993002762485492,0.010116331510395815,0.0186116892704542,0.014961364200595462
-0.00797775453884697,-0.010886469607212068,-0.010006691389861657,-0.019801061182154852
-0.006354440373992021,-0.009244466697402642,0.008024236959608855,-0.01939418413861671
0.0,0.0,0.0,0.0
0.00404379558980139,0.007446328310656947,0.008351187523155891,0.010013847882108129
-0.004803249380427421,0.006703595397684614,-0.03259191900949099,0.00011878438020218596
0.0012941696732378105,0.0042206902822570225,-0.006760792861281284,0.014574717726908881
-0.007958496592684106,-0.008679475085641486,0.014543046868164876,-0.008499552982992653
0.00692358991088371,0.011774038615385507,-0.003294598228691714,0.018550444612390082
0.002997393363795675,-0.005452426834488655,0.0018445699053561968,0.0028592345417592924
0.011672061630627395,0.012197134273953969,0.016772338429658973,0.0241712996216068
0.0029918734972800287,0.0016412965178977945,0.006946247999379374,0.0007890757388433478
0.002677253951802294,0.004943586894308849,-0.004228361183721274,0.005763966539773291
0.00477811844570275,0.005390044103609215,0.0039675437590334095,0.011433292017567931
0.003186047343288534,0.0029961588041726994,-0.008046589703210483,-0.0004832445682794173
0.0040032713320370394,0.011654015179362707,0.007320639835222131,-0.006106675780572557
0.011018476073055837,0.00995288699786423,0.00823080387114383,0.0015626876749963436
0.0001804814193415716,-0.002503022511896713,0.0025530840050584924,-0.015424494286660153
0.004054307974728165,0.008038045090808188,-0.0007887567939748318,0.009988043758720757
0.0035446305228050705,0.0008573270597687088,-0.0015821706518290846,-0.015105109341647882
0.0004612732343738379,-0.00027932171625699714,0.004087287534335404,-0.0144187018084887
-0.00222899608013849,-0.00565613865089709,0.003132209960242216,-0.0013455514946515426
-0.010181080927798014,-0.015601558017558581,-0.005449780825025896,-0.02126781227934771
-0.007234632441308175,0.0007045604253688165,-0.005589580571926711,-0.0026486082411992795
-0.004824510012659711,0.002465618355900645,-0.0007716484435073001,-0.0017683049416348238
0.0033054501490099586,-0.006720139908963363,-0.0007094849785939107,-0.005165704578782515
7.046793639475801e-05,-0.002726814924389309,0.004143074750076803,0.005737025984010824
-0.003619326840283876,-0.003006195507831433,-0.004457958108325721,-0.007595979138041886
0.005608765318926956,0.0023505080304537795,0.008264936140427004,0.012130597340276106
-0.0002595523919003417,-0.006424475498734261,0.0018870964115167421,-0.007710250695866837
-0.0023826622022944392,-0.001197696750974031,-0.0045010015047942655,-0.006659973754845172
0.009902315736901368,0.013068101416964684,0.014758035717373554,0.014884773925590178
-0.030825874730298963,-0.027631268055026026,-0.03341587623697473,-0.03243786170126939
-0.02022891847303976,-0.02041733315362626,-0.007787454561102969,-0.02519083123871979
0.013726671893862452,0.022680480840763684,0.013722436322915588,0.017600273277964762
0.011492926547103322,0.012636823829754508,0.01711828553343775,0.02344514552551513
0.007980272580349945,0.0031135664903849673,0.021142478093785225,0.00947179766176687
0.001325470621134528,0.004742544214432209,-0.0008725274799917804,0.022238414150436814
0.0,0.0,0.0,0.0
-0.008327041596514874,-0.0056027222460205426,0.0007670283239313846,-0.005191946035281171
0.0004672583495399785,0.006914281936277744,0.008484161764108933,-0.0154551692973941
0.002406264891503307,0.0009512751403228935,-0.0018358049342940273,0.0058311562059458755
0.014458430191096385,0.010150475232887812,0.008706215280221308,0.013886574624507151
0.004185280053357277,0.0007232615605246018,0.002143120219447736,0.003635587157129861
0.008519447372326017,0.006754525778917886,-0.013582106124006676,0.014813516687426587
-0.002238563072188282,0.005424614342039114,0.0110634706674968,-0.004847988300679895
0.005691390764523518,0.002573129010503328,-0.0032460450094133893,0.008575663991103655
0.0014726394069082274,-0.001051788988285729,0.003537449969706285,-0.004434504356987556
0.00134096623711355,0.0017215404635337885,0.0035089338565081896,0.010360604880409907
-0.003833125242903801,-0.004632621716175732,-0.001430642857132014,-0.04137605102616504
0.00573472057299229,0.01582656780774938,-0.0049514661435895455,0.016233428643408262
0.0006691838787491465,-0.0018408058594440169,-0.005273173937539122,-0.014567610517924434
0.003516652814553378,0.0007985725621775241,0.006218415121424403,0.002339125811890552
-0.0004044391986239848,4.1974617554840776e-05,0.0007782141246130969,0.004937804588410755
0.0017457960158053787,-0.0009146663634116424,-0.01083521290469036,0.02074896973617446
-0.0012193530193800315,0.009839675584239592,-0.013688920383431169,-5.753777644601499e-05
-0.001454077587098257,-0.003270692647376117,0.003591823551333251,-0.0006935867360368109
9.093257135872612e-05,-0.003689050159988661,0.003919567840572125,-0.007451164841582591
